TEMPERATURE PIECE;TEMPERATURE FOUR;CONSIGNE1;CONSIGNE2;DATE;HEURE;NUMERO DE CHARGE;STATUS
754;0;850;0;08092022;294223230000;10352;Encours
754;0;850;0;08092022;294324210000;10352;Encours
754;0;850;0;08092022;294325210000;10352;Encours
754;0;850;0;08092022;294326230000;10352;Encours
754;0;850;0;08092022;294327220000;10352;Encours
754;0;850;0;08092022;294328200000;10352;Encours
754;0;850;0;08092022;294329230000;10352;Encours
754;0;850;0;08092022;294330210000;10352;Encours
754;0;850;0;08092022;294331240000;10352;Encours
754;0;850;0;08092022;294332200000;10352;Encours
754;0;850;0;08092022;294333220000;10352;Encours
754;0;850;0;08092022;294434210000;10352;Encours
754;0;850;0;08092022;294435220000;10352;Encours
754;0;850;0;08092022;294436220000;10352;Encours
754;0;850;0;08092022;294437230000;10352;Encours
754;0;850;0;08092022;294438210000;10352;Encours
754;0;850;0;08092022;294439230000;10352;Encours
754;0;850;0;08092022;294440210000;10352;Encours
754;0;850;0;08092022;294441240000;10352;Encours
754;0;850;0;08092022;294441240000;10352;Encours
754;0;850;0;08092022;294443210000;10352;Encours
754;0;850;0;08092022;294544240000;10352;Encours
754;0;850;0;08092022;294545230000;10352;Encours
754;0;850;0;08092022;294546210000;10352;Encours
754;0;850;0;08092022;294547220000;10352;Encours
754;0;850;0;08092022;294548200000;10352;Encours
754;0;850;0;08092022;294549230000;10352;Encours
754;0;850;0;08092022;294550210000;10352;Encours
754;0;850;0;08092022;294551240000;10352;Encours
754;0;850;0;08092022;294552210000;10352;Encours
754;0;850;0;08092022;294553230000;10352;Encours
754;0;850;0;08092022;294654220000;10352;Encours
754;0;850;0;08092022;294655230000;10352;Encours
754;0;850;0;08092022;294656210000;10352;Encours
754;0;850;0;08092022;294657230000;10352;Encours
754;0;850;0;08092022;294658220000;10352;Encours
754;0;850;0;08092022;294659220000;10352;Encours
754;0;850;0;08092022;294660210000;10352;Encours
754;0;850;0;08092022;294661260000;10352;Encours
754;0;850;0;08092022;294662230000;10352;Encours
754;0;850;0;08092022;294663210000;10352;Encours
754;0;850;0;08092022;294764210000;10352;Encours
754;0;850;0;08092022;294765230000;10352;Encours
754;0;850;0;08092022;294766210000;10352;Encours
754;0;850;0;08092022;294767220000;10352;Encours
754;0;850;0;08092022;294768200000;10352;Encours
754;0;850;0;08092022;294769200000;10352;Encours
754;0;850;0;08092022;294770210000;10352;Encours
754;0;850;0;08092022;294771230000;10352;Encours
754;0;850;0;08092022;294772210000;10352;Encours
754;0;850;0;08092022;294773220000;10352;Encours
754;0;850;0;08092022;294874210000;10352;Encours
754;0;850;0;08092022;294875230000;10352;Encours
754;0;850;0;08092022;294876220000;10352;Encours
754;0;850;0;08092022;294877240000;10352;Encours
754;0;850;0;08092022;294878220000;10352;Encours
754;0;850;0;08092022;294879220000;10352;Encours
754;0;850;0;08092022;294880210000;10352;Encours
754;0;850;0;08092022;294881230000;10352;Encours
754;0;850;0;08092022;294882230000;10352;Encours
754;0;850;0;08092022;294883200000;10352;Encours
755;0;850;0;08092022;294984250000;10352;Encours
755;0;850;0;08092022;294985210000;10352;Encours
755;0;850;0;08092022;294986230000;10352;Encours
755;0;850;0;08092022;294987220000;10352;Encours
755;0;850;0;08092022;294988220000;10352;Encours
755;0;850;0;08092022;294989210000;10352;Encours
755;0;850;0;08092022;294990230000;10352;Encours
755;0;850;0;08092022;294991220000;10352;Encours
755;0;850;0;08092022;294991220000;10352;Encours
755;0;850;0;08092022;294993220000;10352;Encours
755;0;850;0;08092022;295094230000;10352;Encours
755;0;850;0;08092022;295095220000;10352;Encours
755;0;850;0;08092022;295096210000;10352;Encours
755;0;850;0;08092022;295097220000;10352;Encours
755;0;850;0;08092022;295098210000;10352;Encours
755;0;850;0;08092022;295099230000;10352;Encours
755;0;850;0;08092022;295100210000;10352;Encours
755;0;850;0;08092022;295101220000;10352;Encours
755;0;850;0;08092022;295102210000;10352;Encours
755;0;850;0;08092022;295103230000;10352;Encours
755;0;850;0;08092022;295204220000;10352;Encours
755;0;850;0;08092022;295205210000;10352;Encours
755;0;850;0;08092022;295206230000;10352;Encours
755;0;850;0;08092022;295207210000;10352;Encours
755;0;850;0;08092022;295208220000;10352;Encours
755;0;850;0;08092022;295209200000;10352;Encours
755;0;850;0;08092022;295210240000;10352;Encours
755;0;850;0;08092022;295211240000;10352;Encours
755;0;850;0;08092022;295212230000;10352;Encours
755;0;850;0;08092022;295213210000;10352;Encours
755;0;850;0;08092022;295315240000;10352;Encours
755;0;850;0;08092022;295316230000;10352;Encours
755;0;850;0;08092022;295317210000;10352;Encours
755;0;850;0;08092022;295318240000;10352;Encours
755;0;850;0;08092022;295319220000;10352;Encours
755;0;850;0;08092022;295320230000;10352;Encours
755;0;850;0;08092022;295321210000;10352;Encours
755;0;850;0;08092022;295322210000;10352;Encours
755;0;850;0;08092022;295323220000;10352;Encours
755;0;850;0;08092022;295324230000;10352;Encours
755;0;850;0;08092022;295425250000;10352;Encours
755;0;850;0;08092022;295426220000;10352;Encours
755;0;850;0;08092022;295427260000;10352;Encours
755;0;850;0;08092022;295428210000;10352;Encours
755;0;850;0;08092022;295429230000;10352;Encours
755;0;850;0;08092022;295430220000;10352;Encours
755;0;850;0;08092022;295431220000;10352;Encours
755;0;850;0;08092022;295432210000;10352;Encours
755;0;850;0;08092022;295433240000;10352;Encours
755;0;850;0;08092022;295434210000;10352;Encours
755;0;850;0;08092022;295535230000;10352;Encours
755;0;850;0;08092022;295536240000;10352;Encours
755;0;850;0;08092022;295537220000;10352;Encours
755;0;850;0;08092022;295538220000;10352;Encours
755;0;850;0;08092022;295539210000;10352;Encours
755;0;850;0;08092022;295540230000;10352;Encours
755;0;850;0;08092022;295541240000;10352;Encours
755;0;850;0;08092022;295541240000;10352;Encours
755;0;850;0;08092022;295543260000;10352;Encours
755;0;850;0;08092022;295544210000;10352;Encours
755;0;850;0;08092022;295645210000;10352;Encours
755;0;850;0;08092022;295646230000;10352;Encours
755;0;850;0;08092022;295647220000;10352;Encours
755;0;850;0;08092022;295648220000;10352;Encours
755;0;850;0;08092022;295649210000;10352;Encours
755;0;850;0;08092022;295650230000;10352;Encours
755;0;850;0;08092022;295651210000;10352;Encours
755;0;850;0;08092022;295652240000;10352;Encours
755;0;850;0;08092022;295653220000;10352;Encours
755;0;850;0;08092022;295654210000;10352;Encours
755;0;850;0;08092022;295755220000;10352;Encours
755;0;850;0;08092022;295756230000;10352;Encours
755;0;850;0;08092022;295757210000;10352;Encours
755;0;850;0;08092022;295758240000;10352;Encours
755;0;850;0;08092022;295759220000;10352;Encours
755;0;850;0;08092022;295760230000;10352;Encours
755;0;850;0;08092022;295761230000;10352;Encours
755;0;850;0;08092022;295762200000;10352;Encours
755;0;850;0;08092022;295763210000;10352;Encours
755;0;850;0;08092022;295764240000;10352;Encours
755;0;850;0;08092022;295865230000;10352;Encours
755;0;850;0;08092022;295866220000;10352;Encours
755;0;850;0;08092022;295867220000;10352;Encours
755;0;850;0;08092022;295868210000;10352;Encours
755;0;850;0;08092022;295869230000;10352;Encours
755;0;850;0;08092022;295870200000;10352;Encours
755;0;850;0;08092022;295871220000;10352;Encours
755;0;850;0;08092022;295872210000;10352;Encours
755;0;850;0;08092022;295873240000;10352;Encours
755;0;850;0;08092022;295874210000;10352;Encours
755;0;850;0;08092022;295975230000;10352;Encours
755;0;850;0;08092022;295976210000;10352;Encours
755;0;850;0;08092022;295977250000;10352;Encours
755;0;850;0;08092022;295978230000;10352;Encours
755;0;850;0;08092022;295979240000;10352;Encours
755;0;850;0;08092022;295980220000;10352;Encours
755;0;850;0;08092022;295981240000;10352;Encours
755;0;850;0;08092022;295982210000;10352;Encours
755;0;850;0;08092022;295983220000;10352;Encours
755;0;850;0;08092022;295984210000;10352;Encours
756;0;850;0;08092022;296085230000;10352;Encours
756;0;850;0;08092022;296086220000;10352;Encours
756;0;850;0;08092022;296087200000;10352;Encours
756;0;850;0;08092022;296088220000;10352;Encours
756;0;850;0;08092022;296089210000;10352;Encours
756;0;850;0;08092022;296090210000;10352;Encours
756;0;850;0;08092022;296091240000;10352;Encours
756;0;850;0;08092022;296091240000;10352;Encours
756;0;850;0;08092022;296093260000;10352;Encours
756;0;850;0;08092022;296094210000;10352;Encours
756;0;850;0;08092022;296195230000;10352;Encours
756;0;850;0;08092022;296196220000;10352;Encours
756;0;850;0;08092022;296197240000;10352;Encours
756;0;850;0;08092022;296198220000;10352;Encours
756;0;850;0;08092022;296199230000;10352;Encours
756;0;850;0;08092022;296200230000;10352;Encours
756;0;850;0;08092022;296201240000;10352;Encours
756;0;850;0;08092022;296202220000;10352;Encours
756;0;850;0;08092022;296203210000;10352;Encours
756;0;850;0;08092022;296204250000;10352;Encours
756;0;850;0;08092022;296305230000;10352;Encours
756;0;850;0;08092022;296306240000;10352;Encours
756;0;850;0;08092022;296307220000;10352;Encours
756;0;850;0;08092022;296308250000;10352;Encours
756;0;850;0;08092022;296309230000;10352;Encours
756;0;850;0;08092022;296310230000;10352;Encours
756;0;850;0;08092022;296311220000;10352;Encours
756;0;850;0;08092022;296312230000;10352;Encours
756;0;850;0;08092022;296313230000;10352;Encours
756;0;850;0;08092022;296314220000;10352;Encours
756;0;850;0;08092022;296415220000;10352;Encours
756;0;850;0;08092022;296416240000;10352;Encours
756;0;850;0;08092022;296417250000;10352;Encours
756;0;850;0;08092022;296418230000;10352;Encours
756;0;850;0;08092022;296419230000;10352;Encours
756;0;850;0;08092022;296420210000;10352;Encours
756;0;850;0;08092022;296421260000;10352;Encours
756;0;850;0;08092022;296422240000;10352;Encours
756;0;850;0;08092022;296423250000;10352;Encours
756;0;850;0;08092022;296424240000;10352;Encours
756;0;850;0;08092022;296525230000;10352;Encours
756;0;850;0;08092022;296526220000;10352;Encours
756;0;850;0;08092022;296527230000;10352;Encours
756;0;850;0;08092022;296528210000;10352;Encours
756;0;850;0;08092022;296529220000;10352;Encours
756;0;850;0;08092022;296530210000;10352;Encours
756;0;850;0;08092022;296531230000;10352;Encours
756;0;850;0;08092022;296532220000;10352;Encours
756;0;850;0;08092022;296533230000;10352;Encours
756;0;850;0;08092022;296534230000;10352;Encours
756;0;850;0;08092022;296635230000;10352;Encours
756;0;850;0;08092022;296636220000;10352;Encours
756;0;850;0;08092022;296637230000;10352;Encours
756;0;850;0;08092022;296638210000;10352;Encours
756;0;850;0;08092022;296639230000;10352;Encours
756;0;850;0;08092022;296640210000;10352;Encours
756;0;850;0;08092022;296641250000;10352;Encours
756;0;850;0;08092022;296641250000;10352;Encours
756;0;850;0;08092022;296642950000;10352;Encours
756;0;850;0;08092022;296644220000;10352;Encours
756;0;850;0;08092022;296745230000;10352;Encours
756;0;850;0;08092022;296746220000;10352;Encours
756;0;850;0;08092022;296747230000;10352;Encours
756;0;850;0;08092022;296748220000;10352;Encours
756;0;850;0;08092022;296749240000;10352;Encours
756;0;850;0;08092022;296750230000;10352;Encours
756;0;850;0;08092022;296751230000;10352;Encours
756;0;850;0;08092022;296752220000;10352;Encours
756;0;850;0;08092022;296753210000;10352;Encours
756;0;850;0;08092022;296754220000;10352;Encours
756;0;850;0;08092022;296855230000;10352;Encours
756;0;850;0;08092022;296856220000;10352;Encours
756;0;850;0;08092022;296857230000;10352;Encours
756;0;850;0;08092022;296858210000;10352;Encours
756;0;850;0;08092022;296859210000;10352;Encours
756;0;850;0;08092022;296860220000;10352;Encours
756;0;850;0;08092022;296861230000;10352;Encours
756;0;850;0;08092022;296862240000;10352;Encours
756;0;850;0;08092022;296863210000;10352;Encours
756;0;850;0;08092022;296864240000;10352;Encours
756;0;850;0;08092022;296965210000;10352;Encours
756;0;850;0;08092022;296966240000;10352;Encours
756;0;850;0;08092022;296967220000;10352;Encours
756;0;850;0;08092022;296968200000;10352;Encours
756;0;850;0;08092022;296969220000;10352;Encours
756;0;850;0;08092022;296970210000;10352;Encours
756;0;850;0;08092022;296971250000;10352;Encours
756;0;850;0;08092022;296972200000;10352;Encours
756;0;850;0;08092022;296973220000;10352;Encours
756;0;850;0;08092022;296974200000;10352;Encours
756;0;850;0;08092022;297075220000;10352;Encours
756;0;850;0;08092022;297076220000;10352;Encours
756;0;850;0;08092022;297077210000;10352;Encours
756;0;850;0;08092022;297078230000;10352;Encours
756;0;850;0;08092022;297079210000;10352;Encours
756;0;850;0;08092022;297080230000;10352;Encours
756;0;850;0;08092022;297081240000;10352;Encours
756;0;850;0;08092022;297082200000;10352;Encours
756;0;850;0;08092022;297083230000;10352;Encours
756;0;850;0;08092022;297084210000;10352;Encours
756;0;850;0;08092022;297185230000;10352;Encours
756;0;850;0;08092022;297186240000;10352;Encours
756;0;850;0;08092022;297187220000;10352;Encours
756;0;850;0;08092022;297188210000;10352;Encours
756;0;850;0;08092022;297189230000;10352;Encours
756;0;850;0;08092022;297190210000;10352;Encours
756;0;850;0;08092022;297191230000;10352;Encours
756;0;850;0;08092022;297191230000;10352;Encours
756;0;850;0;08092022;297193210000;10352;Encours
756;0;850;0;08092022;297194220000;10352;Encours
756;0;850;0;08092022;297295250000;10352;Encours
756;0;850;0;08092022;297296200000;10352;Encours
756;0;850;0;08092022;297297230000;10352;Encours
756;0;850;0;08092022;297298210000;10352;Encours
756;0;850;0;08092022;297299230000;10352;Encours
756;0;850;0;08092022;297300220000;10352;Encours
756;0;850;0;08092022;297301220000;10352;Encours
756;0;850;0;08092022;297302210000;10352;Encours
756;0;850;0;08092022;297303230000;10352;Encours
756;0;850;0;08092022;297304210000;10352;Encours
756;0;850;0;08092022;297405210000;10352;Encours
756;0;850;0;08092022;297406230000;10352;Encours
756;0;850;0;08092022;297407220000;10352;Encours
756;0;850;0;08092022;297408220000;10352;Encours
756;0;850;0;08092022;297409220000;10352;Encours
756;0;850;0;08092022;297410220000;10352;Encours
756;0;850;0;08092022;297411210000;10352;Encours
756;0;850;0;08092022;297412230000;10352;Encours
756;0;850;0;08092022;297413220000;10352;Encours
756;0;850;0;08092022;297414230000;10352;Encours
757;0;850;0;08092022;297515210000;10352;Encours
757;0;850;0;08092022;297516210000;10352;Encours
757;0;850;0;08092022;297517240000;10352;Encours
757;0;850;0;08092022;297518220000;10352;Encours
757;0;850;0;08092022;297519230000;10352;Encours
757;0;850;0;08092022;297520210000;10352;Encours
757;0;850;0;08092022;297521230000;10352;Encours
757;0;850;0;08092022;297522220000;10352;Encours
757;0;850;0;08092022;297523230000;10352;Encours
757;0;850;0;08092022;297524210000;10352;Encours
757;0;850;0;08092022;297625240000;10352;Encours
757;0;850;0;08092022;297626220000;10352;Encours
757;0;850;0;08092022;297627210000;10352;Encours
757;0;850;0;08092022;297628220000;10352;Encours
757;0;850;0;08092022;297629210000;10352;Encours
757;0;850;0;08092022;297630230000;10352;Encours
757;0;850;0;08092022;297631240000;10352;Encours
757;0;850;0;08092022;297632220000;10352;Encours
757;0;850;0;08092022;297633230000;10352;Encours
757;0;850;0;08092022;297634230000;10352;Encours
757;0;850;0;08092022;297735230000;10352;Encours
757;0;850;0;08092022;297736210000;10352;Encours
757;0;850;0;08092022;297737240000;10352;Encours
757;0;850;0;08092022;297738220000;10352;Encours
757;0;850;0;08092022;297739200000;10352;Encours
757;0;850;0;08092022;297740230000;10352;Encours
757;0;850;0;08092022;297741230000;10352;Encours
757;0;850;0;08092022;297741230000;10352;Encours
757;0;850;0;08092022;297742910000;10352;Encours
757;0;850;0;08092022;297744240000;10352;Encours
757;0;850;0;08092022;297845220000;10352;Encours
757;0;850;0;08092022;297846210000;10352;Encours
757;0;850;0;08092022;297847210000;10352;Encours
757;0;850;0;08092022;297848210000;10352;Encours
757;0;850;0;08092022;297849220000;10352;Encours
757;0;850;0;08092022;297850200000;10352;Encours
757;0;850;0;08092022;297851230000;10352;Encours
757;0;850;0;08092022;297852210000;10352;Encours
757;0;850;0;08092022;297853220000;10352;Encours
757;0;850;0;08092022;297854220000;10352;Encours
757;0;850;0;08092022;297955210000;10352;Encours
757;0;850;0;08092022;297956230000;10352;Encours
757;0;850;0;08092022;297957210000;10352;Encours
757;0;850;0;08092022;297958220000;10352;Encours
757;0;850;0;08092022;297959210000;10352;Encours
757;0;850;0;08092022;297960230000;10352;Encours
757;0;850;0;08092022;297961220000;10352;Encours
757;0;850;0;08092022;297962220000;10352;Encours
757;0;850;0;08092022;297963220000;10352;Encours
757;0;850;0;08092022;297964240000;10352;Encours
757;0;850;0;08092022;298065230000;10352;Encours
757;0;850;0;08092022;298066220000;10352;Encours
757;0;850;0;08092022;298067230000;10352;Encours
757;0;850;0;08092022;298068210000;10352;Encours
757;0;850;0;08092022;298069200000;10352;Encours
757;0;850;0;08092022;298070230000;10352;Encours
757;0;850;0;08092022;298071240000;10352;Encours
757;0;850;0;08092022;298072220000;10352;Encours
757;0;850;0;08092022;298073230000;10352;Encours
757;0;850;0;08092022;298074220000;10352;Encours
757;0;850;0;08092022;298175220000;10352;Encours
757;0;850;0;08092022;298176210000;10352;Encours
757;0;850;0;08092022;298177230000;10352;Encours
757;0;850;0;08092022;298178220000;10352;Encours
757;0;850;0;08092022;298179220000;10352;Encours
757;0;850;0;08092022;298180210000;10352;Encours
757;0;850;0;08092022;298181230000;10352;Encours
757;0;850;0;08092022;298182220000;10352;Encours
757;0;850;0;08092022;298183230000;10352;Encours
757;0;850;0;08092022;298184220000;10352;Encours
757;0;850;0;08092022;298285210000;10352;Encours
757;0;850;0;08092022;298286220000;10352;Encours
757;0;850;0;08092022;298287200000;10352;Encours
757;0;850;0;08092022;298288230000;10352;Encours
757;0;850;0;08092022;298289210000;10352;Encours
757;0;850;0;08092022;298290220000;10352;Encours
757;0;850;0;08092022;298291230000;10352;Encours
757;0;850;0;08092022;298291230000;10352;Encours
757;0;850;0;08092022;298293050000;10352;Encours
757;0;850;0;08092022;298294260000;10352;Encours
757;0;850;0;08092022;298395230000;10352;Encours
757;0;850;0;08092022;298396240000;10352;Encours
757;0;850;0;08092022;298397220000;10352;Encours
757;0;850;0;08092022;298398210000;10352;Encours
757;0;850;0;08092022;298399230000;10352;Encours
757;0;850;0;08092022;298400230000;10352;Encours
757;0;850;0;08092022;298401240000;10352;Encours
757;0;850;0;08092022;298402210000;10352;Encours
757;0;850;0;08092022;298403210000;10352;Encours
757;0;850;0;08092022;298404220000;10352;Encours
757;0;850;0;08092022;298505230000;10352;Encours
757;0;850;0;08092022;298506220000;10352;Encours
757;0;850;0;08092022;298507220000;10352;Encours
757;0;850;0;08092022;298508210000;10352;Encours
757;0;850;0;08092022;298509230000;10352;Encours
757;0;850;0;08092022;298510220000;10352;Encours
757;0;850;0;08092022;298511250000;10352;Encours
757;0;850;0;08092022;298512220000;10352;Encours
757;0;850;0;08092022;298513220000;10352;Encours
757;0;850;0;08092022;298514230000;10352;Encours
757;0;850;0;08092022;298615230000;10352;Encours
757;0;850;0;08092022;298616220000;10352;Encours
757;0;850;0;08092022;298617210000;10352;Encours
757;0;850;0;08092022;298618210000;10352;Encours
757;0;850;0;08092022;298619240000;10352;Encours
757;0;850;0;08092022;298620230000;10352;Encours
757;0;850;0;08092022;298621230000;10352;Encours
757;0;850;0;08092022;298622220000;10352;Encours
757;0;850;0;08092022;298623210000;10352;Encours
757;0;850;0;08092022;298624230000;10352;Encours
758;0;850;0;08092022;298725210000;10352;Encours
758;0;850;0;08092022;298726240000;10352;Encours
758;0;850;0;08092022;298727210000;10352;Encours
758;0;850;0;08092022;298728230000;10352;Encours
758;0;850;0;08092022;298729220000;10352;Encours
758;0;850;0;08092022;298730220000;10352;Encours
758;0;850;0;08092022;298731210000;10352;Encours
758;0;850;0;08092022;298732240000;10352;Encours
758;0;850;0;08092022;298733230000;10352;Encours
758;0;850;0;08092022;298734210000;10352;Encours
758;0;850;0;08092022;298835210000;10352;Encours
758;0;850;0;08092022;298836220000;10352;Encours
758;0;850;0;08092022;298837220000;10352;Encours
758;0;850;0;08092022;298838210000;10352;Encours
758;0;850;0;08092022;298839230000;10352;Encours
758;0;850;0;08092022;298840210000;10352;Encours
758;0;850;0;08092022;298841240000;10352;Encours
758;0;850;0;08092022;298841240000;10352;Encours
758;0;850;0;08092022;298843020000;10352;Encours
758;0;850;0;08092022;298844220000;10352;Encours
758;0;850;0;08092022;298945220000;10352;Encours
758;0;850;0;08092022;298946220000;10352;Encours
758;0;850;0;08092022;298947210000;10352;Encours
758;0;850;0;08092022;298948230000;10352;Encours
758;0;850;0;08092022;298949210000;10352;Encours
758;0;850;0;08092022;298950230000;10352;Encours
758;0;850;0;08092022;298951210000;10352;Encours
758;0;850;0;08092022;298952230000;10352;Encours
758;0;850;0;08092022;298953210000;10352;Encours
758;0;850;0;08092022;298954220000;10352;Encours
758;0;850;0;08092022;299056240000;10352;Encours
758;0;850;0;08092022;299057230000;10352;Encours
758;0;850;0;08092022;299058230000;10352;Encours
758;0;850;0;08092022;299059220000;10352;Encours
758;0;850;0;08092022;299060200000;10352;Encours
758;0;850;0;08092022;299061230000;10352;Encours
758;0;850;0;08092022;299062220000;10352;Encours
758;0;850;0;08092022;299063240000;10352;Encours
758;0;850;0;08092022;299064210000;10352;Encours
758;0;850;0;08092022;299065230000;10352;Encours
758;0;850;0;08092022;299166220000;10352;Encours
758;0;850;0;08092022;299167230000;10352;Encours
758;0;850;0;08092022;299168220000;10352;Encours
758;0;850;0;08092022;299169210000;10352;Encours
758;0;850;0;08092022;299170230000;10352;Encours
758;0;850;0;08092022;299171240000;10352;Encours
758;0;850;0;08092022;299172220000;10352;Encours
758;0;850;0;08092022;299173210000;10352;Encours
758;0;850;0;08092022;299174240000;10352;Encours
758;0;850;0;08092022;299175220000;10352;Encours
758;0;850;0;08092022;299276220000;10352;Encours
758;0;850;0;08092022;299277210000;10352;Encours
758;0;850;0;08092022;299278220000;10352;Encours
758;0;850;0;08092022;299279210000;10352;Encours
758;0;850;0;08092022;299280230000;10352;Encours
758;0;850;0;08092022;299280230000;10352;Encours
758;0;850;0;08092022;299282220000;10352;Encours
758;0;850;0;08092022;299283210000;10352;Encours
758;0;850;0;08092022;299284220000;10352;Encours
758;0;850;0;08092022;299285210000;10352;Encours
758;0;850;0;08092022;299386220000;10352;Encours
758;0;850;0;08092022;299387210000;10352;Encours
758;0;850;0;08092022;299388230000;10352;Encours
758;0;850;0;08092022;299389220000;10352;Encours
758;0;850;0;08092022;299390220000;10352;Encours
758;0;850;0;08092022;299391210000;10352;Encours
758;0;850;0;08092022;299391210000;10352;Encours
758;0;850;0;08092022;299393270000;10352;Encours
758;0;850;0;08092022;299394220000;10352;Encours
758;0;850;0;08092022;299395220000;10352;Encours
758;0;850;0;08092022;299496210000;10352;Encours
758;0;850;0;08092022;299496210000;10352;Encours
758;0;850;0;08092022;299498220000;10352;Encours
758;0;850;0;08092022;299498220000;10352;Encours
758;0;850;0;08092022;299500220000;10352;Encours
758;0;850;0;08092022;299501230000;10352;Encours
758;0;850;0;08092022;299502220000;10352;Encours
758;0;850;0;08092022;299503220000;10352;Encours
758;0;850;0;08092022;299504210000;10352;Encours
758;0;850;0;08092022;299505230000;10352;Encours
758;0;850;0;08092022;299606220000;10352;Encours
758;0;850;0;08092022;299607240000;10352;Encours
758;0;850;0;08092022;299608230000;10352;Encours
758;0;850;0;08092022;299609250000;10352;Encours
758;0;850;0;08092022;299610210000;10352;Encours
758;0;850;0;08092022;299610210000;10352;Encours
758;0;850;0;08092022;299611260000;10352;Encours
758;0;850;0;08092022;299613220000;10352;Encours
758;0;850;0;08092022;299614220000;10352;Encours
758;0;850;0;08092022;299615220000;10352;Encours
758;0;850;0;08092022;299716220000;10352;Encours
758;0;850;0;08092022;299717230000;10352;Encours
758;0;850;0;08092022;299717230000;10352;Encours
758;0;850;0;08092022;299719230000;10352;Encours
758;0;850;0;08092022;299720210000;10352;Encours
758;0;850;0;08092022;299721230000;10352;Encours
758;0;850;0;08092022;299722220000;10352;Encours
758;0;850;0;08092022;299723230000;10352;Encours
758;0;850;0;08092022;299724220000;10352;Encours
758;0;850;0;08092022;299725230000;10352;Encours
758;0;850;0;08092022;299826210000;10352;Encours
758;0;850;0;08092022;299826210000;10352;Encours
758;0;850;0;08092022;299828220000;10352;Encours
758;0;850;0;08092022;299828220000;10352;Encours
758;0;850;0;08092022;299830220000;10352;Encours
758;0;850;0;08092022;299830220000;10352;Encours
758;0;850;0;08092022;299831240000;10352;Encours
758;0;850;0;08092022;299833230000;10352;Encours
758;0;850;0;08092022;299834220000;10352;Encours
758;0;850;0;08092022;299835210000;10352;Encours
758;0;850;0;08092022;299835210000;10352;Encours
759;0;850;0;08092022;299936210000;10352;Encours
759;0;850;0;08092022;299936210000;10352;Encours
759;0;850;0;08092022;299938220000;10352;Encours
759;0;850;0;08092022;299939220000;10352;Encours
759;0;850;0;08092022;299940210000;10352;Encours
759;0;850;0;08092022;299940210000;10352;Encours
759;0;850;0;08092022;299941240000;10352;Encours
759;0;850;0;08092022;299943050000;10352;Encours
759;0;850;0;08092022;299943050000;10352;Encours
759;0;850;0;08092022;299945210000;10352;Encours
759;0;850;0;08092022;299945210000;10352;Encours
758;0;850;0;08092022;300046230000;10352;Encours
758;0;850;0;08092022;300047210000;10352;Encours
758;0;850;0;08092022;300047210000;10352;Encours
758;0;850;0;08092022;300049210000;10352;Encours
758;0;850;0;08092022;300050230000;10352;Encours
758;0;850;0;08092022;300051240000;10352;Encours
758;0;850;0;08092022;300051240000;10352;Encours
758;0;850;0;08092022;300053220000;10352;Encours
758;0;850;0;08092022;300054230000;10352;Encours
758;0;850;0;08092022;300055220000;10352;Encours
758;0;850;0;08092022;300055220000;10352;Encours
759;0;850;0;08092022;300157200000;10352;Encours
759;0;850;0;08092022;300158220000;10352;Encours
759;0;850;0;08092022;300158220000;10352;Encours
759;0;850;0;08092022;300160230000;10352;Encours
759;0;850;0;08092022;300160230000;10352;Encours
759;0;850;0;08092022;300162220000;10352;Encours
759;0;850;0;08092022;300163240000;10352;Encours
759;0;850;0;08092022;300164230000;10352;Encours
759;0;850;0;08092022;300165230000;10352;Encours
759;0;850;0;08092022;300165230000;10352;Encours
759;0;850;0;08092022;300267210000;10352;Encours
759;0;850;0;08092022;300268230000;10352;Encours
759;0;850;0;08092022;300268230000;10352;Encours
759;0;850;0;08092022;300269220000;10352;Encours
759;0;850;0;08092022;300271210000;10352;Encours
759;0;850;0;08092022;300272230000;10352;Encours
759;0;850;0;08092022;300273220000;10352;Encours
759;0;850;0;08092022;300273220000;10352;Encours
759;0;850;0;08092022;300275210000;10352;Encours
759;0;850;0;08092022;300376220000;10352;Encours
759;0;850;0;08092022;300377230000;10352;Encours
759;0;850;0;08092022;300379210000;10352;Encours
759;0;850;0;08092022;300380230000;10352;Encours
759;0;850;0;08092022;300380230000;10352;Encours
759;0;850;0;08092022;300381240000;10352;Encours
759;0;850;0;08092022;300382220000;10352;Encours
759;0;850;0;08092022;300383210000;10352;Encours
759;0;850;0;08092022;300385220000;10352;Encours
759;0;850;0;08092022;300385220000;10352;Encours
759;0;850;0;08092022;300486260000;10352;Encours
759;0;850;0;08092022;300487210000;10352;Encours
759;0;850;0;08092022;300487210000;10352;Encours
759;0;850;0;08092022;300489220000;10352;Encours
759;0;850;0;08092022;300489220000;10352;Encours
759;0;850;0;08092022;300490210000;10352;Encours
759;0;850;0;08092022;300491240000;10352;Encours
759;0;850;0;08092022;300492240000;10352;Encours
759;0;850;0;08092022;300494230000;10352;Encours
759;0;850;0;08092022;300494230000;10352;Encours
759;0;850;0;08092022;300596210000;10352;Encours
759;0;850;0;08092022;300597230000;10352;Encours
759;0;850;0;08092022;300597230000;10352;Encours
759;0;850;0;08092022;300599230000;10352;Encours
759;0;850;0;08092022;300599230000;10352;Encours
759;0;850;0;08092022;300600210000;10352;Encours
759;0;850;0;08092022;300601230000;10352;Encours
